Référence;Label;En Vente;Description;Prix vente HT;taux TVA;poids;volume;Image;Code douanier;code_barre
ZCID136/12LOSHR;T8;1;T8 - 200 x 1235 x 85;43.96; 20.00 ;;;;;
ZCID136/12LOSHR+Dim1-10V;T8;1;T8 - 200 x 1235 x 85;59.4; 20.00 ;;;;;
ZCID136/12LOSHR+DimDALI;T8;1;T8 - 200 x 1235 x 85;64.88; 20.00 ;;;;;
ZCID136/12LOSHR+DimDSI;T8;1;T8 - 200 x 1235 x 85;69.32; 20.00 ;;;;;
ZCID136/12LOSHR+NZ;T8;1;T8 - 200 x 1235 x 85;81.96; 20.00 ;;;;;
ZCID236/12LOSHR;T8;1;T8 - 310 x 1235 x 85;47.24; 20.00 ;;;;;
ZCID236/12LOSHR+Dim1-10V;T8;1;T8 - 310 x 1235 x 85;66.08; 20.00 ;;;;;
ZCID236/12LOSHR+DimDALI;T8;1;T8 - 310 x 1235 x 85;70.84; 20.00 ;;;;;
ZCID236/12LOSHR+DimDSI;T8;1;T8 - 310 x 1235 x 85;76.4; 20.00 ;;;;;
ZCID236/12LOSHR+NZ;T8;1;T8 - 310 x 1235 x 85;85.24; 20.00 ;;;;;
ZCID336/12LOSHR;T8;1;T8 - 428 x 1235 x 85;85.84; 20.00 ;;;;;
ZCID336/12LOSHR+Dim1-10V;T8;1;T8 - 428 x 1235 x 85;120.12; 20.00 ;;;;;
ZCID336/12LOSHR+DimDALI;T8;1;T8 - 428 x 1235 x 85;130.36; 20.00 ;;;;;
ZCID336/12LOSHR+DimDSI;T8;1;T8 - 428 x 1235 x 85;140.36; 20.00 ;;;;;
ZCID336/12LOSHR+NZ;T8;1;T8 - 428 x 1235 x 85;123.84; 20.00 ;;;;;
ZCID436/12LOSHR;T8;1;T8 - 635 x 1235 x 85;85.84; 20.00 ;;;;;
ZCID436/12LOSHR+Dim1-10V;T8;1;T8 - 635 x 1235 x 85;123.56; 20.00 ;;;;;
ZCID436/12LOSHR+DimDALI;T8;1;T8 - 635 x 1235 x 85;130.36; 20.00 ;;;;;
ZCID436/12LOSHR+DimDSI;T8;1;T8 - 635 x 1235 x 85;144.2; 20.00 ;;;;;
ZCID436/12LOSHR+NZ;T8;1;T8 - 635 x 1235 x 85;123.84; 20.00 ;;;;;
ZCID158/12LOSHR;T8;1;T8 - 200 x 1535 x 85;50.2; 20.00 ;;;;;
ZCID158/12LOSHR+Dim1-10V;T8;1;T8 - 200 x 1535 x 85;65.64; 20.00 ;;;;;
ZCID158/12LOSHR+DimDALI;T8;1;T8 - 200 x 1535 x 85;71.12; 20.00 ;;;;;
ZCID158/12LOSHR+DimDSI;T8;1;T8 - 200 x 1535 x 85;75.56; 20.00 ;;;;;
ZCID158/12LOSHR+NZ;T8;1;T8 - 200 x 1535 x 85;88.2; 20.00 ;;;;;
ZCID258/12LOSHR;T8;1;T8 - 310 x 1535 x 85;53.76; 20.00 ;;;;;
ZCID258/12LOSHR+Dim1-10V;T8;1;T8 - 310 x 1535 x 85;72.6; 20.00 ;;;;;
ZCID258/12LOSHR+DimDALI;T8;1;T8 - 310 x 1535 x 85;77.36; 20.00 ;;;;;
ZCID258/12LOSHR+DimDSI;T8;1;T8 - 310 x 1535 x 85;82.96; 20.00 ;;;;;
ZCID258/12LOSHR+NZ;T8;1;T8 - 310 x 1535 x 85;91.76; 20.00 ;;;;;
ZCID358/12LOSHR;T8;1;T8 - 428 x 1535 x 85;105.52; 20.00 ;;;;;
ZCID358/12LOSHR+Dim1-10V;T8;1;T8 - 428 x 1535 x 85;139.8; 20.00 ;;;;;
ZCID358/12LOSHR+DimDALI;T8;1;T8 - 428 x 1535 x 85;150.04; 20.00 ;;;;;
ZCID358/12LOSHR+DimDSI;T8;1;T8 - 428 x 1535 x 85;160.04; 20.00 ;;;;;
ZCID358/12LOSHR+NZ;T8;1;T8 - 428 x 1535 x 85;143.52; 20.00 ;;;;;
ZCID458/12LOSHR;T8;1;T8 - 635 x 1535 x 85;105.52; 20.00 ;;;;;
ZCID458/12LOSHR+Dim1-10V;T8;1;T8 - 635 x 1535 x 85;143.24; 20.00 ;;;;;
ZCID458/12LOSHR+DimDALI;T8;1;T8 - 635 x 1535 x 85;150.04; 20.00 ;;;;;
ZCID458/12LOSHR+DimDSI;T8;1;T8 - 635 x 1535 x 85;163.88; 20.00 ;;;;;
ZCID458/12LOSHR+NZ;T8;1;T8 - 635 x 1535 x 85;143.52; 20.00 ;;;;;
ZCID118/15MIKROHR;T8;1;T8 - 200 x 635 x 85;60.96; 20.00 ;;;;;
ZCID118/15MIKROHR+Dim1-10V;T8;1;T8 - 200 x 635 x 85;76.4; 20.00 ;;;;;
ZCID118/15MIKROHR+DimDALI;T8;1;T8 - 200 x 635 x 85;81.88; 20.00 ;;;;;
ZCID118/15MIKROHR+DimDSI;T8;1;T8 - 200 x 635 x 85;86.32; 20.00 ;;;;;
ZCID118/15MIKROHR+NZ;T8;1;T8 - 200 x 635 x 85;98.96; 20.00 ;;;;;
ZCID218/15MIKROHR;T8;1;T8 - 310 x 635 x 85;60.96; 20.00 ;;;;;
ZCID218/15MIKROHR+Dim1-10V;T8;1;T8 - 310 x 635 x 85;79.8; 20.00 ;;;;;
ZCID218/15MIKROHR+DimDALI;T8;1;T8 - 310 x 635 x 85;84.56; 20.00 ;;;;;
ZCID218/15MIKROHR+DimDSI;T8;1;T8 - 310 x 635 x 85;90.16; 20.00 ;;;;;
ZCID218/15MIKROHR+NZ;T8;1;T8 - 310 x 635 x 85;98.96; 20.00 ;;;;;
ZCID318/15MIKROHR;T8;1;T8 - 428 x 635 x 85;79.28; 20.00 ;;;;;
ZCID318/15MIKROHR+Dim1-10V;T8;1;T8 - 428 x 635 x 85;102.96; 20.00 ;;;;;
ZCID318/15MIKROHR+DimDALI;T8;1;T8 - 428 x 635 x 85;107.6; 20.00 ;;;;;
ZCID318/15MIKROHR+DimDSI;T8;1;T8 - 428 x 635 x 85;120; 20.00 ;;;;;
ZCID318/15MIKROHR+NZ;T8;1;T8 - 428 x 635 x 85;117.28; 20.00 ;;;;;
ZCID418/15MIKROHR;T8;1;T8 - 635 x 635 x 85;79.28; 20.00 ;;;;;
ZCID418/15MIKROHR+Dim1-10V;T8;1;T8 - 635 x 635 x 85;102.96; 20.00 ;;;;;
ZCID418/15MIKROHR+DimDALI;T8;1;T8 - 635 x 635 x 85;107.6; 20.00 ;;;;;
ZCID418/15MIKROHR+DimDSI;T8;1;T8 - 635 x 635 x 85;120; 20.00 ;;;;;
ZCID418/15MIKROHR+NZ;T8;1;T8 - 635 x 635 x 85;117.28; 20.00 ;;;;;
ZCID136/15MIKROHR;T8;1;T8 - 200 x 1235 x 85;64.8; 20.00 ;;;;;
ZCID136/15MIKROHR+Dim1-10V;T8;1;T8 - 200 x 1235 x 85;80.24; 20.00 ;;;;;
ZCID136/15MIKROHR+DimDALI;T8;1;T8 - 200 x 1235 x 85;85.72; 20.00 ;;;;;
ZCID136/15MIKROHR+DimDSI;T8;1;T8 - 200 x 1235 x 85;90.16; 20.00 ;;;;;
ZCID136/15MIKROHR+NZ;T8;1;T8 - 200 x 1235 x 85;102.8; 20.00 ;;;;;
ZCID236/15MIKROHR;T8;1;T8 - 310 x 1235 x 85;77.96; 20.00 ;;;;;
ZCID236/15MIKROHR+Dim1-10V;T8;1;T8 - 310 x 1235 x 85;96.8; 20.00 ;;;;;
ZCID236/15MIKROHR+DimDALI;T8;1;T8 - 310 x 1235 x 85;101.56; 20.00 ;;;;;
ZCID236/15MIKROHR+DimDSI;T8;1;T8 - 310 x 1235 x 85;107.12; 20.00 ;;;;;
ZCID236/15MIKROHR+NZ;T8;1;T8 - 310 x 1235 x 85;115.96; 20.00 ;;;;;
ZCID336/15MIKROHR;T8;1;T8 - 428 x 1235 x 85;146.96; 20.00 ;;;;;
ZCID336/15MIKROHR+Dim1-10V;T8;1;T8 - 428 x 1235 x 85;181.24; 20.00 ;;;;;
ZCID336/15MIKROHR+DimDALI;T8;1;T8 - 428 x 1235 x 85;191.52; 20.00 ;;;;;
ZCID336/15MIKROHR+DimDSI;T8;1;T8 - 428 x 1235 x 85;201.52; 20.00 ;;;;;
ZCID336/15MIKROHR+NZ;T8;1;T8 - 428 x 1235 x 85;184.96; 20.00 ;;;;;
ZCID436/15MIKROHR;T8;1;T8 - 635 x 1235 x 85;146.96; 20.00 ;;;;;
ZCID436/15MIKROHR+Dim1-10V;T8;1;T8 - 635 x 1235 x 85;184.68; 20.00 ;;;;;
ZCID436/15MIKROHR+DimDALI;T8;1;T8 - 635 x 1235 x 85;191.52; 20.00 ;;;;;
ZCID436/15MIKROHR+DimDSI;T8;1;T8 - 635 x 1235 x 85;205.36; 20.00 ;;;;;
ZCID436/15MIKROHR+NZ;T8;1;T8 - 635 x 1235 x 85;184.96; 20.00 ;;;;;
ZCID158/15MIKROHR;T8;1;T8 - 200 x 1535 x 85;74.48; 20.00 ;;;;;
ZCID158/15MIKROHR+Dim1-10V;T8;1;T8 - 200 x 1535 x 85;89.92; 20.00 ;;;;;
ZCID158/15MIKROHR+DimDALI;T8;1;T8 - 200 x 1535 x 85;95.44; 20.00 ;;;;;
ZCID158/15MIKROHR+DimDSI;T8;1;T8 - 200 x 1535 x 85;99.84; 20.00 ;;;;;
ZCID158/15MIKROHR+NZ;T8;1;T8 - 200 x 1535 x 85;112.48; 20.00 ;;;;;
ZCID258/15MIKROHR;T8;1;T8 - 310 x 1535 x 85;99.16; 20.00 ;;;;;
ZCID258/15MIKROHR+Dim1-10V;T8;1;T8 - 310 x 1535 x 85;118.04; 20.00 ;;;;;
ZCID258/15MIKROHR+DimDALI;T8;1;T8 - 310 x 1535 x 85;122.8; 20.00 ;;;;;
ZCID258/15MIKROHR+DimDSI;T8;1;T8 - 310 x 1535 x 85;128.36; 20.00 ;;;;;
ZCID258/15MIKROHR+NZ;T8;1;T8 - 310 x 1535 x 85;137.16; 20.00 ;;;;;
ZCID358/15MIKROHR;T8;1;T8 - 428 x 1535 x 85;178.48; 20.00 ;;;;;
ZCID358/15MIKROHR+Dim1-10V;T8;1;T8 - 428 x 1535 x 85;216.2; 20.00 ;;;;;
ZCID358/15MIKROHR+DimDALI;T8;1;T8 - 428 x 1535 x 85;223.04; 20.00 ;;;;;
ZCID358/15MIKROHR+DimDSI;T8;1;T8 - 428 x 1535 x 85;236.84; 20.00 ;;;;;
ZCID358/15MIKROHR+NZ;T8;1;T8 - 428 x 1535 x 85;216.48; 20.00 ;;;;;
ZCID458/15MIKROHR;T8;1;T8 - 635 x 1535 x 85;178.48; 20.00 ;;;;;
ZCID458/15MIKROHR+Dim1-10V;T8;1;T8 - 635 x 1535 x 85;216.2; 20.00 ;;;;;
ZCID458/15MIKROHR+DimDALI;T8;1;T8 - 635 x 1535 x 85;223.04; 20.00 ;;;;;
ZCID458/15MIKROHR+DimDSI;T8;1;T8 - 635 x 1535 x 85;236.84; 20.00 ;;;;;
ZCID458/15MIKROHR+NZ;T8;1;T8 - 635 x 1535 x 85;216.48; 20.00 ;;;;;
ZCID118/15PLEXIHR;T8;1;T8 - 200 x 635 x 85;45.6; 20.00 ;;;;;
ZCID118/15PLEXIHR+Dim1-10V;T8;1;T8 - 200 x 635 x 85;61.04; 20.00 ;;;;;
ZCID118/15PLEXIHR+DimDALI;T8;1;T8 - 200 x 635 x 85;66.52; 20.00 ;;;;;
ZCID118/15PLEXIHR+DimDSI;T8;1;T8 - 200 x 635 x 85;70.96; 20.00 ;;;;;
ZCID118/15PLEXIHR+NZ;T8;1;T8 - 200 x 635 x 85;83.6; 20.00 ;;;;;
ZCID218/15PLEXIHR;T8;1;T8 - 310 x 635 x 85;45.6; 20.00 ;;;;;
ZCID218/15PLEXIHR+Dim1-10V;T8;1;T8 - 310 x 635 x 85;64.44; 20.00 ;;;;;
ZCID218/15PLEXIHR+DimDALI;T8;1;T8 - 310 x 635 x 85;69.2; 20.00 ;;;;;
ZCID218/15PLEXIHR+DimDSI;T8;1;T8 - 310 x 635 x 85;74.8; 20.00 ;;;;;
ZCID218/15PLEXIHR+NZ;T8;1;T8 - 310 x 635 x 85;83.6; 20.00 ;;;;;
ZCID318/15PLEXIHR;T8;1;T8 - 428 x 635 x 85;50.48; 20.00 ;;;;;
ZCID318/15PLEXIHR+Dim1-10V;T8;1;T8 - 428 x 635 x 85;74.16; 20.00 ;;;;;
ZCID318/15PLEXIHR+DimDALI;T8;1;T8 - 428 x 635 x 85;78.8; 20.00 ;;;;;
ZCID318/15PLEXIHR+DimDSI;T8;1;T8 - 428 x 635 x 85;91.2; 20.00 ;;;;;
ZCID318/15PLEXIHR+NZ;T8;1;T8 - 428 x 635 x 85;88.48; 20.00 ;;;;;
ZCID418/15PLEXIHR;T8;1;T8 - 635 x 635 x 85;50.48; 20.00 ;;;;;
ZCID418/15PLEXIHR+Dim1-10V;T8;1;T8 - 635 x 635 x 85;74.16; 20.00 ;;;;;
ZCID418/15PLEXIHR+DimDALI;T8;1;T8 - 635 x 635 x 85;78.8; 20.00 ;;;;;
ZCID418/15PLEXIHR+DimDSI;T8;1;T8 - 635 x 635 x 85;91.2; 20.00 ;;;;;
ZCID418/15PLEXIHR+NZ;T8;1;T8 - 635 x 635 x 85;88.48; 20.00 ;;;;;
ZCID136/15PLEXIHR;T8;1;T8 - 200 x 1235 x 85;45.6; 20.00 ;;;;;
ZCID136/15PLEXIHR+Dim1-10V;T8;1;T8 - 200 x 1235 x 85;61.04; 20.00 ;;;;;
ZCID136/15PLEXIHR+DimDALI;T8;1;T8 - 200 x 1235 x 85;66.52; 20.00 ;;;;;
ZCID136/15PLEXIHR+DimDSI;T8;1;T8 - 200 x 1235 x 85;70.96; 20.00 ;;;;;
ZCID136/15PLEXIHR+NZ;T8;1;T8 - 200 x 1235 x 85;83.6; 20.00 ;;;;;
ZCID236/15PLEXIHR;T8;1;T8 - 310 x 1235 x 85;49.16; 20.00 ;;;;;
ZCID236/15PLEXIHR+Dim1-10V;T8;1;T8 - 310 x 1235 x 85;68; 20.00 ;;;;;
ZCID236/15PLEXIHR+DimDALI;T8;1;T8 - 310 x 1235 x 85;72.76; 20.00 ;;;;;
ZCID236/15PLEXIHR+DimDSI;T8;1;T8 - 310 x 1235 x 85;78.32; 20.00 ;;;;;
ZCID236/15PLEXIHR+NZ;T8;1;T8 - 310 x 1235 x 85;87.16; 20.00 ;;;;;
ZCID336/15PLEXIHR;T8;1;T8 - 428 x 1235 x 85;89.36; 20.00 ;;;;;
ZCID336/15PLEXIHR+Dim1-10V;T8;1;T8 - 428 x 1235 x 85;123.64; 20.00 ;;;;;
ZCID336/15PLEXIHR+DimDALI;T8;1;T8 - 428 x 1235 x 85;133.92; 20.00 ;;;;;
ZCID336/15PLEXIHR+DimDSI;T8;1;T8 - 428 x 1235 x 85;143.92; 20.00 ;;;;;
ZCID336/15PLEXIHR+NZ;T8;1;T8 - 428 x 1235 x 85;127.36; 20.00 ;;;;;
ZCID436/15PLEXIHR;T8;1;T8 - 635 x 1235 x 85;89.36; 20.00 ;;;;;
ZCID436/15PLEXIHR+Dim1-10V;T8;1;T8 - 635 x 1235 x 85;127.08; 20.00 ;;;;;
ZCID436/15PLEXIHR+DimDALI;T8;1;T8 - 635 x 1235 x 85;133.92; 20.00 ;;;;;
ZCID436/15PLEXIHR+DimDSI;T8;1;T8 - 635 x 1235 x 85;147.76; 20.00 ;;;;;
ZCID436/15PLEXIHR+NZ;T8;1;T8 - 635 x 1235 x 85;127.36; 20.00 ;;;;;
ZCID158/15PLEXIHR;T8;1;T8 - 200 x 1535 x 85;52.4; 20.00 ;;;;;
ZCID158/15PLEXIHR+Dim1-10V;T8;1;T8 - 200 x 1535 x 85;67.84; 20.00 ;;;;;
ZCID158/15PLEXIHR+DimDALI;T8;1;T8 - 200 x 1535 x 85;73.36; 20.00 ;;;;;
ZCID158/15PLEXIHR+DimDSI;T8;1;T8 - 200 x 1535 x 85;77.76; 20.00 ;;;;;
ZCID158/15PLEXIHR+NZ;T8;1;T8 - 200 x 1535 x 85;90.4; 20.00 ;;;;;
ZCID258/15PLEXIHR;T8;1;T8 - 310 x 1535 x 85;55.96; 20.00 ;;;;;
ZCID258/15PLEXIHR+Dim1-10V;T8;1;T8 - 310 x 1535 x 85;74.84; 20.00 ;;;;;
ZCID258/15PLEXIHR+DimDALI;T8;1;T8 - 310 x 1535 x 85;79.6; 20.00 ;;;;;
ZCID258/15PLEXIHR+DimDSI;T8;1;T8 - 310 x 1535 x 85;85.16; 20.00 ;;;;;
ZCID258/15PLEXIHR+NZ;T8;1;T8 - 310 x 1535 x 85;93.96; 20.00 ;;;;;
ZCID358/15PLEXIHR;T8;1;T8 - 428 x 1535 x 85;109.92; 20.00 ;;;;;
ZCID358/15PLEXIHR+Dim1-10V;T8;1;T8 - 428 x 1535 x 85;144.2; 20.00 ;;;;;
ZCID358/15PLEXIHR+DimDALI;T8;1;T8 - 428 x 1535 x 85;154.48; 20.00 ;;;;;
ZCID358/15PLEXIHR+DimDSI;T8;1;T8 - 428 x 1535 x 85;164.44; 20.00 ;;;;;
ZCID358/15PLEXIHR+NZ;T8;1;T8 - 428 x 1535 x 85;147.92; 20.00 ;;;;;
ZCID458/15PLEXIHR;T8;1;T8 - 635 x 1535 x 85;109.92; 20.00 ;;;;;
ZCID458/15PLEXIHR+Dim1-10V;T8;1;T8 - 635 x 1535 x 85;147.64; 20.00 ;;;;;
ZCID458/15PLEXIHR+DimDALI;T8;1;T8 - 635 x 1535 x 85;154.48; 20.00 ;;;;;
ZCID458/15PLEXIHR+DimDSI;T8;1;T8 - 635 x 1535 x 85;168.28; 20.00 ;;;;;
ZCID458/15PLEXIHR+NZ;T8;1;T8 - 635 x 1535 x 85;147.92; 20.00 ;;;;;
ZCID118/15OPALHR;T8;1;T8 - 200 x 635 x 85;45.6; 20.00 ;;;;;
ZCID118/15OPALHR+Dim1-10V;T8;1;T8 - 200 x 635 x 85;61.04; 20.00 ;;;;;
ZCID118/15OPALHR+DimDALI;T8;1;T8 - 200 x 635 x 85;66.52; 20.00 ;;;;;
ZCID118/15OPALHR+DimDSI;T8;1;T8 - 200 x 635 x 85;70.96; 20.00 ;;;;;
ZCID118/15OPALHR+NZ;T8;1;T8 - 200 x 635 x 85;83.6; 20.00 ;;;;;
ZCID218/15OPALHR;T8;1;T8 - 310 x 635 x 85;45.6; 20.00 ;;;;;
ZCID218/15OPALHR+Dim1-10V;T8;1;T8 - 310 x 635 x 85;64.44; 20.00 ;;;;;
ZCID218/15OPALHR+DimDALI;T8;1;T8 - 310 x 635 x 85;69.2; 20.00 ;;;;;
ZCID218/15OPALHR+DimDSI;T8;1;T8 - 310 x 635 x 85;74.8; 20.00 ;;;;;
ZCID218/15OPALHR+NZ;T8;1;T8 - 310 x 635 x 85;83.6; 20.00 ;;;;;
ZCID318/15OPALHR;T8;1;T8 - 428 x 635 x 85;50.48; 20.00 ;;;;;
ZCID318/15OPALHR+Dim1-10V;T8;1;T8 - 428 x 635 x 85;74.16; 20.00 ;;;;;
ZCID318/15OPALHR+DimDALI;T8;1;T8 - 428 x 635 x 85;78.8; 20.00 ;;;;;
ZCID318/15OPALHR+DimDSI;T8;1;T8 - 428 x 635 x 85;91.2; 20.00 ;;;;;
ZCID318/15OPALHR+NZ;T8;1;T8 - 428 x 635 x 85;88.48; 20.00 ;;;;;
ZCID418/15OPALHR;T8;1;T8 - 635 x 635 x 85;50.48; 20.00 ;;;;;
ZCID418/15OPALHR+Dim1-10V;T8;1;T8 - 635 x 635 x 85;74.16; 20.00 ;;;;;
ZCID418/15OPALHR+DimDALI;T8;1;T8 - 635 x 635 x 85;78.8; 20.00 ;;;;;
ZCID418/15OPALHR+DimDSI;T8;1;T8 - 635 x 635 x 85;91.2; 20.00 ;;;;;
ZCID418/15OPALHR+NZ;T8;1;T8 - 635 x 635 x 85;88.48; 20.00 ;;;;;
ZCID136/15OPALHR;T8;1;T8 - 200 x 1235 x 85;45.6; 20.00 ;;;;;
ZCID136/15OPALHR+Dim1-10V;T8;1;T8 - 200 x 1235 x 85;61.04; 20.00 ;;;;;
ZCID136/15OPALHR+DimDALI;T8;1;T8 - 200 x 1235 x 85;66.52; 20.00 ;;;;;
ZCID136/15OPALHR+DimDSI;T8;1;T8 - 200 x 1235 x 85;70.96; 20.00 ;;;;;
ZCID136/15OPALHR+NZ;T8;1;T8 - 200 x 1235 x 85;83.6; 20.00 ;;;;;
ZCID236/15OPALHR;T8;1;T8 - 310 x 1235 x 85;49.16; 20.00 ;;;;;
ZCID236/15OPALHR+Dim1-10V;T8;1;T8 - 310 x 1235 x 85;68; 20.00 ;;;;;
ZCID236/15OPALHR+DimDALI;T8;1;T8 - 310 x 1235 x 85;72.76; 20.00 ;;;;;
ZCID236/15OPALHR+DimDSI;T8;1;T8 - 310 x 1235 x 85;78.32; 20.00 ;;;;;
ZCID236/15OPALHR+NZ;T8;1;T8 - 310 x 1235 x 85;87.16; 20.00 ;;;;;
ZCID336/15OPALHR;T8;1;T8 - 428 x 1235 x 85;89.36; 20.00 ;;;;;
ZCID336/15OPALHR+Dim1-10V;T8;1;T8 - 428 x 1235 x 85;123.64; 20.00 ;;;;;
ZCID336/15OPALHR+DimDALI;T8;1;T8 - 428 x 1235 x 85;133.92; 20.00 ;;;;;
ZCID336/15OPALHR+DimDSI;T8;1;T8 - 428 x 1235 x 85;143.92; 20.00 ;;;;;
ZCID336/15OPALHR+NZ;T8;1;T8 - 428 x 1235 x 85;127.36; 20.00 ;;;;;
ZCID436/15OPALHR;T8;1;T8 - 635 x 1235 x 85;89.36; 20.00 ;;;;;
ZCID436/15OPALHR+Dim1-10V;T8;1;T8 - 635 x 1235 x 85;127.08; 20.00 ;;;;;
ZCID436/15OPALHR+DimDALI;T8;1;T8 - 635 x 1235 x 85;133.92; 20.00 ;;;;;
ZCID436/15OPALHR+DimDSI;T8;1;T8 - 635 x 1235 x 85;147.76; 20.00 ;;;;;
ZCID436/15OPALHR+NZ;T8;1;T8 - 635 x 1235 x 85;127.36; 20.00 ;;;;;
ZCID158/15OPALHR;T8;1;T8 - 200 x 1535 x 85;52.4; 20.00 ;;;;;
ZCID158/15OPALHR+Dim1-10V;T8;1;T8 - 200 x 1535 x 85;67.84; 20.00 ;;;;;
ZCID158/15OPALHR+DimDALI;T8;1;T8 - 200 x 1535 x 85;73.36; 20.00 ;;;;;
ZCID158/15OPALHR+DimDSI;T8;1;T8 - 200 x 1535 x 85;77.76; 20.00 ;;;;;
ZCID158/15OPALHR+NZ;T8;1;T8 - 200 x 1535 x 85;90.4; 20.00 ;;;;;
ZCID258/15OPALHR;T8;1;T8 - 310 x 1535 x 85;55.96; 20.00 ;;;;;
ZCID258/15OPALHR+Dim1-10V;T8;1;T8 - 310 x 1535 x 85;74.84; 20.00 ;;;;;
ZCID258/15OPALHR+DimDALI;T8;1;T8 - 310 x 1535 x 85;79.6; 20.00 ;;;;;
ZCID258/15OPALHR+DimDSI;T8;1;T8 - 310 x 1535 x 85;85.16; 20.00 ;;;;;
ZCID258/15OPALHR+NZ;T8;1;T8 - 310 x 1535 x 85;93.96; 20.00 ;;;;;
ZCID358/15OPALHR;T8;1;T8 - 428 x 1535 x 85;109.92; 20.00 ;;;;;
ZCID358/15OPALHR+Dim1-10V;T8;1;T8 - 428 x 1535 x 85;144.2; 20.00 ;;;;;
ZCID358/15OPALHR+DimDALI;T8;1;T8 - 428 x 1535 x 85;154.48; 20.00 ;;;;;
ZCID358/15OPALHR+DimDSI;T8;1;T8 - 428 x 1535 x 85;164.44; 20.00 ;;;;;
ZCID358/15OPALHR+NZ;T8;1;T8 - 428 x 1535 x 85;147.92; 20.00 ;;;;;
ZCID458/15OPALHR;T8;1;T8 - 635 x 1535 x 85;109.92; 20.00 ;;;;;
ZCID458/15OPALHR+Dim1-10V;T8;1;T8 - 635 x 1535 x 85;147.64; 20.00 ;;;;;
ZCID458/15OPALHR+DimDALI;T8;1;T8 - 635 x 1535 x 85;154.48; 20.00 ;;;;;
ZCID458/15OPALHR+DimDSI;T8;1;T8 - 635 x 1535 x 85;168.28; 20.00 ;;;;;
ZCID458/15OPALHR+NZ;T8;1;T8 - 635 x 1535 x 85;147.92; 20.00 ;;;;;
ZCIDN118/3ZK;T8;1;T8 - 175 x 670 x 60;37.92; 20.00 ;;;;;
ZCIDN118/3ZK+Dim1-10V;T8;1;T8 - 175 x 670 x 60;53.36; 20.00 ;;;;;
ZCIDN118/3ZK+DimDALI;T8;1;T8 - 175 x 670 x 60;58.84; 20.00 ;;;;;
ZCIDN118/3ZK+DimDSI;T8;1;T8 - 175 x 670 x 60;63.28; 20.00 ;;;;;
ZCIDN118/3ZK+NZ;T8;1;T8 - 175 x 670 x 60;75.92; 20.00 ;;;;;
ZCIDN218/3ZK;T8;1;T8 - 265 x 670 x 60;37.92; 20.00 ;;;;;
ZCIDN218/3ZK+Dim1-10V;T8;1;T8 - 265 x 670 x 60;56.76; 20.00 ;;;;;
ZCIDN218/3ZK+DimDALI;T8;1;T8 - 265 x 670 x 60;61.52; 20.00 ;;;;;
ZCIDN218/3ZK+DimDSI;T8;1;T8 - 265 x 670 x 60;67.12; 20.00 ;;;;;
ZCIDN218/3ZK+NZ;T8;1;T8 - 265 x 670 x 60;75.92; 20.00 ;;;;;
ZCIDN318/3ZK;T8;1;T8 - 355 x 670 x 60;44.44; 20.00 ;;;;;
ZCIDN318/3ZK+Dim1-10V;T8;1;T8 - 355 x 670 x 60;68.12; 20.00 ;;;;;
ZCIDN318/3ZK+DimDALI;T8;1;T8 - 355 x 670 x 60;72.76; 20.00 ;;;;;
ZCIDN318/3ZK+DimDSI;T8;1;T8 - 355 x 670 x 60;85.16; 20.00 ;;;;;
ZCIDN318/3ZK+NZ;T8;1;T8 - 355 x 670 x 60;82.44; 20.00 ;;;;;
ZCIDN418/3ZK;T8;1;T8 - 445 x 670 x 60;44.44; 20.00 ;;;;;
ZCIDN418/3ZK+Dim1-10V;T8;1;T8 - 445 x 670 x 60;68.12; 20.00 ;;;;;
ZCIDN418/3ZK+DimDALI;T8;1;T8 - 445 x 670 x 60;72.76; 20.00 ;;;;;
ZCIDN418/3ZK+DimDSI;T8;1;T8 - 445 x 670 x 60;85.16; 20.00 ;;;;;
ZCIDN418/3ZK+NZ;T8;1;T8 - 445 x 670 x 60;82.44; 20.00 ;;;;;
ZCIDN136/3ZK;T8;1;T8 - 175 x 1280 x 60;38.4; 20.00 ;;;;;
ZCIDN136/3ZK+Dim1-10V;T8;1;T8 - 175 x 1280 x 60;53.84; 20.00 ;;;;;
ZCIDN136/3ZK+DimDALI;T8;1;T8 - 175 x 1280 x 60;59.32; 20.00 ;;;;;
ZCIDN136/3ZK+DimDSI;T8;1;T8 - 175 x 1280 x 60;63.76; 20.00 ;;;;;
ZCIDN136/3ZK+NZ;T8;1;T8 - 175 x 1280 x 60;76.4; 20.00 ;;;;;
ZCIDN236/3ZK;T8;1;T8 - 265 x 1280 x 60;41.2; 20.00 ;;;;;
ZCIDN236/3ZK+Dim1-10V;T8;1;T8 - 265 x 1280 x 60;60.04; 20.00 ;;;;;
ZCIDN236/3ZK+DimDALI;T8;1;T8 - 265 x 1280 x 60;64.8; 20.00 ;;;;;
ZCIDN236/3ZK+DimDSI;T8;1;T8 - 265 x 1280 x 60;70.36; 20.00 ;;;;;
ZCIDN236/3ZK+NZ;T8;1;T8 - 265 x 1280 x 60;79.2; 20.00 ;;;;;
ZCIDN336/3ZK;T8;1;T8 - 355 x 1280 x 60;77.28; 20.00 ;;;;;
ZCIDN336/3ZK+Dim1-10V;T8;1;T8 - 355 x 1280 x 60;111.56; 20.00 ;;;;;
