Identifiant société,Raison sociale,Adresse,Code postal,Ville,Code pays,Téléphone,Identifiant professionnel 1,Identifiant professionnel 2,Identifiant professionnel 3,Identifiant professionnel 4,Compte comptable client,Compte comptable fournisseur,Numéro de TVA,Id facture,Réf. facture,Date création facture,Date facturation,Date échéance,Total HT,Total TTC,Total TVA,Facture payée,Statut facture,Note (privée),Note (publique),Id paiement,Montant paiement,Date paiement,Numéro paiement,New line,
36,CEF CHARLIEU,53 RUE VASCO DE GAMA Z.I. DE TIGNY,42190,SAINT-NIZIER-SOUS-CHARLIEU,FR,0477602441,,,,,90CEF,,FR41319883344,152,FA1309-0140,2013-09-20 17:44:28,2013-09-20,2013-11-15,255.65000000,305.75000000,50.10000000,1,2,,,113,305.75000000,2013-11-20 12:00:00,,,
36,CEF CHARLIEU,53 RUE VASCO DE GAMA Z.I. DE TIGNY,42190,SAINT-NIZIER-SOUS-CHARLIEU,FR,0477602441,,,,,90CEF,,FR41319883344,153,FA1309-0141,2013-09-20 17:46:43,2013-09-20,2013-11-15,287.40000000,343.73000000,56.33000000,1,2,,,113,343.73000000,2013-11-20 12:00:00,,,
36,CEF CHARLIEU,53 RUE VASCO DE GAMA Z.I. DE TIGNY,42190,SAINT-NIZIER-SOUS-CHARLIEU,FR,0477602441,,,,,90CEF,,FR41319883344,154,FA1309-0142,2013-09-23 22:36:52,2013-09-23,2013-11-15,172.06000000,205.78000000,33.72000000,1,2,,,113,205.78000000,2013-11-20 12:00:00,,,
36,CEF CHARLIEU,53 RUE VASCO DE GAMA Z.I. DE TIGNY,42190,SAINT-NIZIER-SOUS-CHARLIEU,FR,0477602441,,,,,90CEF,,FR41319883344,155,FA1309-0143,2013-09-24 11:03:21,2013-09-24,2013-11-15,429.72000000,513.95000000,84.23000000,1,2,,,133,513.95000000,2014-01-16 12:00:00,,,
36,CEF CHARLIEU,53 RUE VASCO DE GAMA Z.I. DE TIGNY,42190,SAINT-NIZIER-SOUS-CHARLIEU,FR,0477602441,,,,,90CEF,,FR41319883344,159,FA1310-0147,2013-10-07 22:39:21,2013-10-07,2013-12-15,1181.40000000,1412.95000000,231.55000000,1,2,,,117,1412.95000000,2013-12-13 12:00:00,,,
36,CEF CHARLIEU,53 RUE VASCO DE GAMA Z.I. DE TIGNY,42190,SAINT-NIZIER-SOUS-CHARLIEU,FR,0477602441,,,,,90CEF,,FR41319883344,160,FA1310-0148,2013-10-07 22:41:59,2013-10-07,2013-12-15,1152.54000000,1378.43000000,225.89000000,1,2,,,117,1378.43000000,2013-12-13 12:00:00,,,
36,CEF CHARLIEU,53 RUE VASCO DE GAMA Z.I. DE TIGNY,42190,SAINT-NIZIER-SOUS-CHARLIEU,FR,0477602441,,,,,90CEF,,FR41319883344,161,FA1310-0149,2013-10-07 22:43:56,2013-10-07,2013-12-15,165.00000000,197.34000000,32.34000000,1,2,,,117,197.34000000,2013-12-13 12:00:00,,,
36,CEF CHARLIEU,53 RUE VASCO DE GAMA Z.I. DE TIGNY,42190,SAINT-NIZIER-SOUS-CHARLIEU,FR,0477602441,,,,,90CEF,,FR41319883344,166,FA1310-0154,2013-10-09 22:29:44,2013-10-09,2013-12-15,205.36000000,245.61000000,40.25000000,1,2,,,117,245.61000000,2013-12-13 12:00:00,,,
36,CEF CHARLIEU,53 RUE VASCO DE GAMA Z.I. DE TIGNY,42190,SAINT-NIZIER-SOUS-CHARLIEU,FR,0477602441,,,,,90CEF,,FR41319883344,167,FA1310-0155,2013-10-10 10:43:47,2013-10-10,2013-12-15,102.96000000,123.14000000,20.18000000,1,2,,,117,123.14000000,2013-12-13 12:00:00,,,
36,CEF CHARLIEU,53 RUE VASCO DE GAMA Z.I. DE TIGNY,42190,SAINT-NIZIER-SOUS-CHARLIEU,FR,0477602441,,,,,90CEF,,FR41319883344,168,FA1310-0156,2013-10-10 14:50:11,2013-10-10,2013-12-15,816.00000000,975.94000000,159.94000000,1,2,,,117,975.94000000,2013-12-13 12:00:00,,,
36,CEF CHARLIEU,53 RUE VASCO DE GAMA Z.I. DE TIGNY,42190,SAINT-NIZIER-SOUS-CHARLIEU,FR,0477602441,,,,,90CEF,,FR41319883344,172,FA1310-0159,2013-10-14 20:14:01,2013-10-14,2013-12-15,994.96000000,1189.97000000,195.01000000,1,2,,,117,1189.97000000,2013-12-13 12:00:00,,,
36,CEF CHARLIEU,53 RUE VASCO DE GAMA Z.I. DE TIGNY,42190,SAINT-NIZIER-SOUS-CHARLIEU,FR,0477602441,,,,,90CEF,,FR41319883344,175,FA1310-0161,2013-10-18 16:26:39,2013-10-18,2013-12-15,300.00000000,358.80000000,58.80000000,1,2,,,117,358.80000000,2013-12-13 12:00:00,,,
36,CEF CHARLIEU,53 RUE VASCO DE GAMA Z.I. DE TIGNY,42190,SAINT-NIZIER-SOUS-CHARLIEU,FR,0477602441,,,,,90CEF,,FR41319883344,179,FA1310-0164,2013-10-23 14:37:14,2013-10-23,2013-12-15,125.92000000,150.60000000,24.68000000,1,2,,,117,150.60000000,2013-12-13 12:00:00,,,
36,CEF CHARLIEU,53 RUE VASCO DE GAMA Z.I. DE TIGNY,42190,SAINT-NIZIER-SOUS-CHARLIEU,FR,0477602441,,,,,90CEF,,FR41319883344,183,FA1310-0168,2013-10-31 15:54:27,2013-10-31,2013-12-15,1090.25000000,1303.95000000,213.70000000,1,2,,,117,1303.95000000,2013-12-13 12:00:00,,,
36,CEF CHARLIEU,53 RUE VASCO DE GAMA Z.I. DE TIGNY,42190,SAINT-NIZIER-SOUS-CHARLIEU,FR,0477602441,,,,,90CEF,,FR41319883344,185,FA1311-0170,2013-11-06 09:31:43,2013-11-06,2014-01-15,111.54000000,133.40000000,21.86000000,1,2,,,133,133.40000000,2014-01-16 12:00:00,,,
36,CEF CHARLIEU,53 RUE VASCO DE GAMA Z.I. DE TIGNY,42190,SAINT-NIZIER-SOUS-CHARLIEU,FR,0477602441,,,,,90CEF,,FR41319883344,196,FA1311-0180,2013-11-19 15:17:35,2013-11-19,2014-01-15,500.48000000,598.56000000,98.08000000,1,2,,,133,598.56000000,2014-01-16 12:00:00,,,
36,CEF CHARLIEU,53 RUE VASCO DE GAMA Z.I. DE TIGNY,42190,SAINT-NIZIER-SOUS-CHARLIEU,FR,0477602441,,,,,90CEF,,FR41319883344,197,FA1311-0181,2013-11-19 15:20:02,2013-11-19,2014-01-15,243.02000000,290.65000000,47.63000000,1,2,,,133,290.65000000,2014-01-16 12:00:00,,,
36,CEF CHARLIEU,53 RUE VASCO DE GAMA Z.I. DE TIGNY,42190,SAINT-NIZIER-SOUS-CHARLIEU,FR,0477602441,,,,,90CEF,,FR41319883344,198,FA1311-0182,2013-11-19 15:23:41,2013-11-19,2014-01-15,2091.86000000,2501.85000000,409.99000000,1,2,,,133,2501.85000000,2014-01-16 12:00:00,,,
36,CEF CHARLIEU,53 RUE VASCO DE GAMA Z.I. DE TIGNY,42190,SAINT-NIZIER-SOUS-CHARLIEU,FR,0477602441,,,,,90CEF,,FR41319883344,199,FA1311-0183,2013-11-19 15:27:17,2013-11-19,2014-01-15,454.42000000,543.48000000,89.06000000,1,2,,,133,543.48000000,2014-01-16 12:00:00,,,
36,CEF CHARLIEU,53 RUE VASCO DE GAMA Z.I. DE TIGNY,42190,SAINT-NIZIER-SOUS-CHARLIEU,FR,0477602441,,,,,90CEF,,FR41319883344,200,FA1311-0184,2013-11-20 07:16:47,2013-11-20,2014-01-15,903.98000000,1081.17000000,177.19000000,1,2,,,133,1081.17000000,2014-01-16 12:00:00,,,
36,CEF CHARLIEU,53 RUE VASCO DE GAMA Z.I. DE TIGNY,42190,SAINT-NIZIER-SOUS-CHARLIEU,FR,0477602441,,,,,90CEF,,FR41319883344,203,FA1311-0187,2013-11-26 23:10:38,2013-11-26,2014-01-15,454.46000000,543.54000000,89.08000000,1,2,,,133,543.54000000,2014-01-16 12:00:00,,,
36,CEF CHARLIEU,53 RUE VASCO DE GAMA Z.I. DE TIGNY,42190,SAINT-NIZIER-SOUS-CHARLIEU,FR,0477602441,,,,,90CEF,,FR41319883344,204,FA1311-0188,2013-11-28 09:33:10,2013-11-28,2014-01-15,85.62000000,102.40000000,16.78000000,1,2,,,133,102.40000000,2014-01-16 12:00:00,,,
36,CEF CHARLIEU,53 RUE VASCO DE GAMA Z.I. DE TIGNY,42190,SAINT-NIZIER-SOUS-CHARLIEU,FR,0477602441,,,,,90CEF,,FR41319883344,206,FA1311-0190,2013-11-28 17:25:00,2013-11-28,2014-01-15,72.80000000,87.07000000,14.27000000,1,2,,,133,87.07000000,2014-01-16 12:00:00,,,
36,CEF CHARLIEU,53 RUE VASCO DE GAMA Z.I. DE TIGNY,42190,SAINT-NIZIER-SOUS-CHARLIEU,FR,0477602441,,,,,90CEF,,FR41319883344,207,FA1311-0191,2013-11-29 14:14:02,2013-11-29,2014-01-15,448.96000000,536.96000000,88.00000000,1,2,,,133,536.96000000,2014-01-16 12:00:00,,,
36,CEF CHARLIEU,53 RUE VASCO DE GAMA Z.I. DE TIGNY,42190,SAINT-NIZIER-SOUS-CHARLIEU,FR,0477602441,,,,,90CEF,,FR41319883344,215,FA1312-0199,2013-12-05 09:10:43,2013-12-05,2014-02-15,1618.78000000,1936.06000000,317.28000000,1,2,,,142,1936.06000000,2014-02-11 12:00:00,,,
36,CEF CHARLIEU,53 RUE VASCO DE GAMA Z.I. DE TIGNY,42190,SAINT-NIZIER-SOUS-CHARLIEU,FR,0477602441,,,,,90CEF,,FR41319883344,216,FA1312-0200,2013-12-05 09:15:47,2013-12-05,2014-02-15,80.80000000,96.64000000,15.84000000,1,2,,,142,96.64000000,2014-02-11 12:00:00,,,
36,CEF CHARLIEU,53 RUE VASCO DE GAMA Z.I. DE TIGNY,42190,SAINT-NIZIER-SOUS-CHARLIEU,FR,0477602441,,,,,90CEF,,FR41319883344,217,FA1312-0201,2013-12-05 09:17:42,2013-12-05,2014-02-15,298.26000000,356.73000000,58.47000000,1,2,,,142,356.73000000,2014-02-11 12:00:00,,,
36,CEF CHARLIEU,53 RUE VASCO DE GAMA Z.I. DE TIGNY,42190,SAINT-NIZIER-SOUS-CHARLIEU,FR,0477602441,,,,,90CEF,,FR41319883344,218,FA1312-0202,2013-12-05 09:19:30,2013-12-05,2014-02-15,325.46000000,389.25000000,63.79000000,1,2,,,142,389.25000000,2014-02-11 12:00:00,,,
36,CEF CHARLIEU,53 RUE VASCO DE GAMA Z.I. DE TIGNY,42190,SAINT-NIZIER-SOUS-CHARLIEU,FR,0477602441,,,,,90CEF,,FR41319883344,220,FA1312-0203,2013-12-06 08:56:23,2013-12-06,2014-02-15,84.05000000,100.52000000,16.47000000,1,2,,,142,100.52000000,2014-02-11 12:00:00,,,
36,CEF CHARLIEU,53 RUE VASCO DE GAMA Z.I. DE TIGNY,42190,SAINT-NIZIER-SOUS-CHARLIEU,FR,0477602441,,,,,90CEF,,FR41319883344,221,FA1312-0204,2013-12-06 09:18:37,2013-12-06,2014-02-15,569.48000000,681.11000000,111.63000000,1,2,,,142,681.11000000,2014-02-11 12:00:00,,,
36,CEF CHARLIEU,53 RUE VASCO DE GAMA Z.I. DE TIGNY,42190,SAINT-NIZIER-SOUS-CHARLIEU,FR,0477602441,,,,,90CEF,,FR41319883344,223,FA1312-0206,2013-12-09 17:48:32,2013-12-09,2014-02-15,858.00000000,1026.17000000,168.17000000,1,2,,,142,1026.17000000,2014-02-11 12:00:00,,,
36,CEF CHARLIEU,53 RUE VASCO DE GAMA Z.I. DE TIGNY,42190,SAINT-NIZIER-SOUS-CHARLIEU,FR,0477602441,,,,,90CEF,,FR41319883344,224,FA1312-0207,2013-12-11 08:19:09,2013-12-11,2014-02-15,251.96000000,301.35000000,49.39000000,1,2,,,142,301.35000000,2014-02-11 12:00:00,,,
36,CEF CHARLIEU,53 RUE VASCO DE GAMA Z.I. DE TIGNY,42190,SAINT-NIZIER-SOUS-CHARLIEU,FR,0477602441,,,,,90CEF,,FR41319883344,225,FA1312-0208,2013-12-11 14:49:23,2013-12-11,2014-02-15,363.10000000,434.25000000,71.15000000,1,2,,,142,434.25000000,2014-02-11 12:00:00,,,
36,CEF CHARLIEU,53 RUE VASCO DE GAMA Z.I. DE TIGNY,42190,SAINT-NIZIER-SOUS-CHARLIEU,FR,0477602441,,,,,90CEF,,FR41319883344,226,FA1312-0209,2013-12-11 14:51:58,2013-12-11,2014-02-15,1749.00000000,2091.81000000,342.81000000,1,2,,,142,2091.81000000,2014-02-11 12:00:00,,,
36,CEF CHARLIEU,53 RUE VASCO DE GAMA Z.I. DE TIGNY,42190,SAINT-NIZIER-SOUS-CHARLIEU,FR,0477602441,,,,,90CEF,,FR41319883344,227,FA1312-0210,2013-12-11 14:58:41,2013-12-11,2014-02-15,43.68000000,52.24000000,8.56000000,1,2,,,142,52.24000000,2014-02-11 12:00:00,,,
36,CEF CHARLIEU,53 RUE VASCO DE GAMA Z.I. DE TIGNY,42190,SAINT-NIZIER-SOUS-CHARLIEU,FR,0477602441,,,,,90CEF,,FR41319883344,229,FA1312-0212,2013-12-13 09:56:53,2013-12-13,2014-02-15,296.43000000,354.54000000,58.11000000,1,2,,,142,354.54000000,2014-02-11 12:00:00,,,
36,CEF CHARLIEU,53 RUE VASCO DE GAMA Z.I. DE TIGNY,42190,SAINT-NIZIER-SOUS-CHARLIEU,FR,0477602441,,,,,90CEF,,FR41319883344,230,FA1312-0213,2013-12-13 10:04:45,2013-12-13,2014-02-15,1814.28000000,2169.88000000,355.60000000,1,2,,,142,2169.88000000,2014-02-11 12:00:00,,,
36,CEF CHARLIEU,53 RUE VASCO DE GAMA Z.I. DE TIGNY,42190,SAINT-NIZIER-SOUS-CHARLIEU,FR,0477602441,,,,,90CEF,,FR41319883344,231,FA1312-0214,2013-12-13 14:53:33,2013-12-13,2014-02-15,142.44000000,170.35000000,27.91000000,1,2,,,142,170.35000000,2014-02-11 12:00:00,,,
36,CEF CHARLIEU,53 RUE VASCO DE GAMA Z.I. DE TIGNY,42190,SAINT-NIZIER-SOUS-CHARLIEU,FR,0477602441,,,,,90CEF,,FR41319883344,233,FA1312-0216,2013-12-20 08:23:46,2013-12-20,2014-02-15,160.04000000,191.41000000,31.37000000,1,2,,,142,191.41000000,2014-02-11 12:00:00,,,
36,CEF CHARLIEU,53 RUE VASCO DE GAMA Z.I. DE TIGNY,42190,SAINT-NIZIER-SOUS-CHARLIEU,FR,0477602441,,,,,90CEF,,FR41319883344,235,FA1401-0219,2014-01-14 09:27:38,2014-01-14,2014-03-15,1065.42000000,1274.24000000,208.82000000,1,2,,,154,1274.24000000,2014-03-19 12:00:00,,,
36,CEF CHARLIEU,53 RUE VASCO DE GAMA Z.I. DE TIGNY,42190,SAINT-NIZIER-SOUS-CHARLIEU,FR,0477602441,,,,,90CEF,,FR41319883344,236,FA1401-0218,2014-01-14 09:38:24,2014-01-14,2014-03-15,924.00000000,1108.80000000,184.80000000,1,2,,,154,1108.80000000,2014-03-19 12:00:00,,,
36,CEF CHARLIEU,53 RUE VASCO DE GAMA Z.I. DE TIGNY,42190,SAINT-NIZIER-SOUS-CHARLIEU,FR,0477602441,,,,,90CEF,,FR41319883344,239,FA1401-0221,2014-01-14 17:24:25,2014-01-14,2014-03-15,563.16000000,675.79000000,112.63000000,1,2,,,154,675.79000000,2014-03-19 12:00:00,,,
36,CEF CHARLIEU,53 RUE VASCO DE GAMA Z.I. DE TIGNY,42190,SAINT-NIZIER-SOUS-CHARLIEU,FR,0477602441,,,,,90CEF,,FR41319883344,240,FA1401-0222,2014-01-14 17:29:10,2014-01-14,2014-03-15,505.34000000,606.41000000,101.07000000,1,2,,,154,606.41000000,2014-03-19 12:00:00,,,
36,CEF CHARLIEU,53 RUE VASCO DE GAMA Z.I. DE TIGNY,42190,SAINT-NIZIER-SOUS-CHARLIEU,FR,0477602441,,,,,90CEF,,FR41319883344,245,FA1401-0227,2014-01-17 20:52:28,2014-01-17,2014-03-15,437.84000000,525.41000000,87.57000000,1,2,,,154,525.41000000,2014-03-19 12:00:00,,,
36,CEF CHARLIEU,53 RUE VASCO DE GAMA Z.I. DE TIGNY,42190,SAINT-NIZIER-SOUS-CHARLIEU,FR,0477602441,,,,,90CEF,,FR41319883344,246,FA1401-0228,2014-01-21 16:12:56,2014-01-21,2014-03-15,343.85000000,412.61000000,68.76000000,1,2,,,154,412.61000000,2014-03-19 12:00:00,,,
36,CEF CHARLIEU,53 RUE VASCO DE GAMA Z.I. DE TIGNY,42190,SAINT-NIZIER-SOUS-CHARLIEU,FR,0477602441,,,,,90CEF,,FR41319883344,250,FA1401-0229,2014-01-24 15:57:21,2014-01-24,2014-03-15,786.05000000,943.25000000,157.20000000,1,2,,,154,943.25000000,2014-03-19 12:00:00,,,
36,CEF CHARLIEU,53 RUE VASCO DE GAMA Z.I. DE TIGNY,42190,SAINT-NIZIER-SOUS-CHARLIEU,FR,0477602441,,,,,90CEF,,FR41319883344,251,FA1401-0234,2014-01-27 11:06:38,2014-01-27,2014-03-15,186.32000000,223.59000000,37.27000000,1,2,,,154,223.59000000,2014-03-19 12:00:00,,,
36,CEF CHARLIEU,53 RUE VASCO DE GAMA Z.I. DE TIGNY,42190,SAINT-NIZIER-SOUS-CHARLIEU,FR,0477602441,,,,,90CEF,,FR41319883344,254,FA1401-0237,2014-01-28 14:04:54,2014-01-28,2014-03-15,891.00000000,1069.20000000,178.20000000,1,2,,,154,1069.20000000,2014-03-19 12:00:00,,,
36,CEF CHARLIEU,53 RUE VASCO DE GAMA Z.I. DE TIGNY,42190,SAINT-NIZIER-SOUS-CHARLIEU,FR,0477602441,,,,,90CEF,,FR41319883344,255,FA1401-0238,2014-01-31 12:10:00,2014-01-31,2014-04-15,418.00000000,501.60000000,83.60000000,1,2,,,154,501.60000000,2014-03-19 12:00:00,,,
36,CEF CHARLIEU,53 RUE VASCO DE GAMA Z.I. DE TIGNY,42190,SAINT-NIZIER-SOUS-CHARLIEU,FR,0477602441,,,,,90CEF,,FR41319883344,256,FA1401-0239,2014-01-31 12:12:15,2014-01-31,2014-04-15,100.00000000,120.00000000,20.00000000,1,2,,,154,120.00000000,2014-03-19 12:00:00,,,
36,CEF CHARLIEU,53 RUE VASCO DE GAMA Z.I. DE TIGNY,42190,SAINT-NIZIER-SOUS-CHARLIEU,FR,0477602441,,,,,90CEF,,FR41319883344,257,FA1401-0240,2014-01-31 12:14:17,2014-01-31,2014-04-15,858.00000000,1029.60000000,171.60000000,1,2,,,154,1029.60000000,2014-03-19 12:00:00,,,
36,CEF CHARLIEU,53 RUE VASCO DE GAMA Z.I. DE TIGNY,42190,SAINT-NIZIER-SOUS-CHARLIEU,FR,0477602441,,,,,90CEF,,FR41319883344,265,FA1402-0247,2014-02-04 16:43:12,2014-02-04,2014-04-15,65.66000000,78.79000000,13.13000000,1,2,,,155,78.79000000,2014-04-11 12:00:00,,,
36,CEF CHARLIEU,53 RUE VASCO DE GAMA Z.I. DE TIGNY,42190,SAINT-NIZIER-SOUS-CHARLIEU,FR,0477602441,,,,,90CEF,,FR41319883344,266,FA1402-0248,2014-02-05 17:03:15,2014-02-05,2014-04-15,333.68000000,400.42000000,66.74000000,1,2,,,155,400.42000000,2014-04-11 12:00:00,,,
36,CEF CHARLIEU,53 RUE VASCO DE GAMA Z.I. DE TIGNY,42190,SAINT-NIZIER-SOUS-CHARLIEU,FR,0477602441,,,,,90CEF,,FR41319883344,267,FA1402-0249,2014-02-05 17:06:02,2014-02-05,2014-04-15,776.00000000,931.20000000,155.20000000,1,2,,,155,931.20000000,2014-04-11 12:00:00,,,
36,CEF CHARLIEU,53 RUE VASCO DE GAMA Z.I. DE TIGNY,42190,SAINT-NIZIER-SOUS-CHARLIEU,FR,0477602441,,,,,90CEF,,FR41319883344,268,FA1402-0250,2014-02-10 14:07:58,2014-02-10,2014-04-15,88.04000000,105.65000000,17.61000000,1,2,,,155,105.65000000,2014-04-11 12:00:00,,,
36,CEF CHARLIEU,53 RUE VASCO DE GAMA Z.I. DE TIGNY,42190,SAINT-NIZIER-SOUS-CHARLIEU,FR,0477602441,,,,,90CEF,,FR41319883344,272,FA1402-0252,2014-02-18 09:03:10,2014-02-18,2014-04-15,62.42000000,74.90000000,12.48000000,1,2,,,155,74.90000000,2014-04-11 12:00:00,,,
36,CEF CHARLIEU,53 RUE VASCO DE GAMA Z.I. DE TIGNY,42190,SAINT-NIZIER-SOUS-CHARLIEU,FR,0477602441,,,,,90CEF,,FR41319883344,273,FA1402-0253,2014-02-19 14:59:30,2014-02-19,2014-04-15,41.80000000,50.16000000,8.36000000,1,2,,,155,50.16000000,2014-04-11 12:00:00,,,
36,CEF CHARLIEU,53 RUE VASCO DE GAMA Z.I. DE TIGNY,42190,SAINT-NIZIER-SOUS-CHARLIEU,FR,0477602441,,,,,90CEF,,FR41319883344,274,FA1402-0254,2014-02-19 15:00:22,2014-02-19,2014-04-15,307.17000000,368.60000000,61.43000000,1,2,,,155,368.60000000,2014-04-11 12:00:00,,,
36,CEF CHARLIEU,53 RUE VASCO DE GAMA Z.I. DE TIGNY,42190,SAINT-NIZIER-SOUS-CHARLIEU,FR,0477602441,,,,,90CEF,,FR41319883344,275,FA1402-0255,2014-02-20 17:28:28,2014-02-20,2014-04-15,198.73000000,238.47000000,39.74000000,1,2,,,155,238.47000000,2014-04-11 12:00:00,,,
36,CEF CHARLIEU,53 RUE VASCO DE GAMA Z.I. DE TIGNY,42190,SAINT-NIZIER-SOUS-CHARLIEU,FR,0477602441,,,,,90CEF,,FR41319883344,276,FA1402-0257,2014-02-24 18:31:28,2014-02-24,2014-04-15,214.46000000,257.35000000,42.89000000,1,2,,,155,257.35000000,2014-04-11 12:00:00,,,
36,CEF CHARLIEU,53 RUE VASCO DE GAMA Z.I. DE TIGNY,42190,SAINT-NIZIER-SOUS-CHARLIEU,FR,0477602441,,,,,90CEF,,FR41319883344,284,FA1403-0264,2014-03-12 15:49:14,2014-03-12,2014-05-15,126.04000000,151.25000000,25.21000000,1,2,,,167,151.25000000,2014-05-19 12:00:00,,,
36,CEF CHARLIEU,53 RUE VASCO DE GAMA Z.I. DE TIGNY,42190,SAINT-NIZIER-SOUS-CHARLIEU,FR,0477602441,,,,,90CEF,,FR41319883344,285,FA1403-0265,2014-03-13 14:20:40,2014-03-13,2014-05-15,26.00000000,31.20000000,5.20000000,1,2,,,167,31.20000000,2014-05-19 12:00:00,,,
36,CEF CHARLIEU,53 RUE VASCO DE GAMA Z.I. DE TIGNY,42190,SAINT-NIZIER-SOUS-CHARLIEU,FR,0477602441,,,,,90CEF,,FR41319883344,286,FA1403-0266,2014-03-13 16:49:27,2014-03-13,2014-05-15,1668.54000000,2002.25000000,333.71000000,1,2,,,167,2002.25000000,2014-05-19 12:00:00,,,
36,CEF CHARLIEU,53 RUE VASCO DE GAMA Z.I. DE TIGNY,42190,SAINT-NIZIER-SOUS-CHARLIEU,FR,0477602441,,,,,90CEF,,FR41319883344,287,FA1403-0267,2014-03-13 16:53:47,2014-03-13,2014-05-15,337.36000000,404.83000000,67.47000000,1,2,,,167,404.83000000,2014-05-19 12:00:00,,,
36,CEF CHARLIEU,53 RUE VASCO DE GAMA Z.I. DE TIGNY,42190,SAINT-NIZIER-SOUS-CHARLIEU,FR,0477602441,,,,,90CEF,,FR41319883344,288,FA1403-0268,2014-03-13 16:56:43,2014-03-13,2014-05-15,566.70000000,680.04000000,113.34000000,1,2,,,167,680.04000000,2014-05-19 12:00:00,,,
36,CEF CHARLIEU,53 RUE VASCO DE GAMA Z.I. DE TIGNY,42190,SAINT-NIZIER-SOUS-CHARLIEU,FR,0477602441,,,,,90CEF,,FR41319883344,290,FA1403-0270,2014-03-14 15:08:13,2014-03-14,2014-05-15,574.28000000,689.13000000,114.85000000,1,2,,,167,689.13000000,2014-05-19 12:00:00,,,
36,CEF CHARLIEU,53 RUE VASCO DE GAMA Z.I. DE TIGNY,42190,SAINT-NIZIER-SOUS-CHARLIEU,FR,0477602441,,,,,90CEF,,FR41319883344,291,FA1403-0271,2014-03-14 15:14:38,2014-03-14,2014-05-15,59.08000000,70.90000000,11.82000000,1,2,,,167,70.90000000,2014-05-19 12:00:00,,,
36,CEF CHARLIEU,53 RUE VASCO DE GAMA Z.I. DE TIGNY,42190,SAINT-NIZIER-SOUS-CHARLIEU,FR,0477602441,,,,,90CEF,,FR41319883344,292,FA1403-0272,2014-03-14 15:21:20,2014-03-14,2014-05-15,79.94000000,95.93000000,15.99000000,1,2,,,167,95.93000000,2014-05-19 12:00:00,,,
36,CEF CHARLIEU,53 RUE VASCO DE GAMA Z.I. DE TIGNY,42190,SAINT-NIZIER-SOUS-CHARLIEU,FR,0477602441,,,,,90CEF,,FR41319883344,293,FA1403-0273,2014-03-25 11:58:27,2014-03-25,2014-05-15,685.80000000,822.96000000,137.16000000,1,2,,,167,822.96000000,2014-05-19 12:00:00,,,
36,CEF CHARLIEU,53 RUE VASCO DE GAMA Z.I. DE TIGNY,42190,SAINT-NIZIER-SOUS-CHARLIEU,FR,0477602441,,,,,90CEF,,FR41319883344,294,FA1403-0274,2014-03-25 12:00:48,2014-03-25,2014-05-15,1248.00000000,1497.60000000,249.60000000,1,2,,,167,1497.60000000,2014-05-19 12:00:00,,,
36,CEF CHARLIEU,53 RUE VASCO DE GAMA Z.I. DE TIGNY,42190,SAINT-NIZIER-SOUS-CHARLIEU,FR,0477602441,,,,,90CEF,,FR41319883344,295,FA1403-0275,2014-03-25 12:08:23,2014-03-25,2014-05-15,150.04000000,180.05000000,30.01000000,1,2,,,167,180.05000000,2014-05-19 12:00:00,,,
36,CEF CHARLIEU,53 RUE VASCO DE GAMA Z.I. DE TIGNY,42190,SAINT-NIZIER-SOUS-CHARLIEU,FR,0477602441,,,,,90CEF,,FR41319883344,296,FA1403-0276,2014-03-25 17:34:21,2014-03-25,2014-05-15,176.88000000,212.26000000,35.38000000,1,2,,,167,212.26000000,2014-05-19 12:00:00,,,
36,CEF CHARLIEU,53 RUE VASCO DE GAMA Z.I. DE TIGNY,42190,SAINT-NIZIER-SOUS-CHARLIEU,FR,0477602441,,,,,90CEF,,FR41319883344,297,FA1403-0277,2014-03-26 16:46:44,2014-03-26,2014-05-15,68.67000000,82.40000000,13.73000000,1,2,,,167,82.40000000,2014-05-19 12:00:00,,,
36,CEF CHARLIEU,53 RUE VASCO DE GAMA Z.I. DE TIGNY,42190,SAINT-NIZIER-SOUS-CHARLIEU,FR,0477602441,,,,,90CEF,,FR41319883344,298,FA1404-0278,2014-04-08 18:31:06,2014-04-08,2014-06-15,27.00000000,32.40000000,5.40000000,1,2,,,171,32.40000000,2014-06-11 12:00:00,,,
36,CEF CHARLIEU,53 RUE VASCO DE GAMA Z.I. DE TIGNY,42190,SAINT-NIZIER-SOUS-CHARLIEU,FR,0477602441,,,,,90CEF,,FR41319883344,299,FA1404-0279,2014-04-08 18:44:43,2014-04-08,2014-06-15,70.00000000,84.00000000,14.00000000,1,2,,,171,84.00000000,2014-06-11 12:00:00,,,
36,CEF CHARLIEU,53 RUE VASCO DE GAMA Z.I. DE TIGNY,42190,SAINT-NIZIER-SOUS-CHARLIEU,FR,0477602441,,,,,90CEF,,FR41319883344,304,FA1404-0284,2014-04-11 14:57:49,2014-04-11,2014-06-15,248.90000000,298.68000000,49.78000000,1,2,,,171,298.68000000,2014-06-11 12:00:00,,,
36,CEF CHARLIEU,53 RUE VASCO DE GAMA Z.I. DE TIGNY,42190,SAINT-NIZIER-SOUS-CHARLIEU,FR,0477602441,,,,,90CEF,,FR41319883344,305,FA1404-0285,2014-04-15 17:18:23,2014-04-15,2014-06-15,237.60000000,285.12000000,47.52000000,1,2,,,171,285.12000000,2014-06-11 12:00:00,,,
